UV 1_280_ml,UV 1_280_mAU,UV 2_485_ml,UV 2_485_mAU
-2.895427,-0.124941,0.008041,0.350007
-2.895251,-0.133062,0.008481,0.349562
-2.895075,-0.114703,0.008921,0.351404
-2.8949,-0.095268,0.00936,0.354932
-2.894724,-0.075659,0.0098,0.359333
-2.894548,-0.056073,0.01024,0.363594
-2.894372,-0.036636,0.010679,0.36634
-2.894196,-0.01707,0.011119,0.366788
-2.89402,-0.011631,0.011559,0.368194
-2.893844,-0.012661,0.011998,0.369407
-2.893669,-0.013697,0.012438,0.369208
-2.893493,-0.014724,0.012877,0.370102
-2.893317,-0.015744,0.013317,0.372187
-2.893141,-0.016747,0.013757,0.375585
-2.892965,-0.017655,0.014196,0.380459
-2.892789,-0.017655,0.014636,0.384534
-2.892613,-0.017655,0.015076,0.385267
-2.892437,-0.017655,0.015515,0.388772
-2.892262,-0.017655,0.015955,0.393687
-2.892086,-0.017655,0.016395,0.399756
-2.89191,-0.017699,0.016834,0.402541
-2.891734,-0.017993,0.017274,0.404634
-2.891558,-0.018546,0.017714,0.40772
-2.891382,-0.019089,0.018154,0.412731
-2.891207,-0.01964,0.018593,0.417371
-2.891031,-0.020192,0.019033,0.418904
-2.890855,-0.020685,0.019473,0.419905
-2.890679,-0.020938,0.019912,0.420743
-2.890503,-0.018848,0.020352,0.421742
-2.890327,-0.016411,0.020792,0.420791
-2.890152,-0.01396,0.021231,0.418358
-2.889976,-0.011541,0.021671,0.414474
-2.8898,-0.009092,0.02211,0.410381
-2.889624,-0.006992,0.02255,0.405453
-2.889448,-0.006168,0.02299,0.398731
-2.889272,-0.008954,0.023429,0.391764
-2.889096,-0.011649,0.023869,0.386925
-2.88892,-0.01431,0.024309,0.3856
-2.888745,-0.016945,0.024748,0.384395
-2.888569,-0.019475,0.025188,0.384744
-2.888393,-0.0219,0.025628,0.386938
-2.888217,-0.024183,0.026067,0.386418
-2.888041,-0.021495,0.026507,0.387477
-2.887865,-0.018191,0.026947,0.391231
-2.88769,-0.014823,0.027387,0.389694
-2.887514,-0.011366,0.027826,0.388154
-2.887338,-0.007861,0.028266,0.388977
-2.887162,-0.0043,0.028706,0.38623
-2.886986,-0.00064,0.029145,0.383219
-2.88681,-0.015923,0.029585,0.382649
-2.886634,-0.038243,0.030025,0.380593
-2.886458,-0.061458,0.030464,0.37774
-2.886282,-0.084506,0.030904,0.375006
-2.886107,-0.107795,0.031343,0.370941
-2.885931,-0.130998,0.031783,0.368916
-2.885755,-0.147566,0.032223,0.369773
-2.885579,-0.124786,0.032662,0.36796
-2.885403,-0.101093,0.033102,0.366571
-2.885227,-0.077093,0.033542,0.366244
-2.885052,-0.052991,0.033981,0.366653
-2.884876,-0.028878,0.034421,0.366525
-2.8847,-0.004919,0.034861,0.364623
-2.884524,0.006461,0.0353,0.360331
-2.884348,0.006972,0.03574,0.355561
-2.884172,0.007481,0.03618,0.351547
-2.883996,0.007993,0.036619,0.347774
-2.883821,0.0085,0.037059,0.34466
-2.883645,0.008937,0.037499,0.342772
-2.883469,0.009165,0.037939,0.343108
-2.883293,0.004028,0.038378,0.343539
-2.883117,-0.001619,0.038818,0.34505
-2.882941,-0.007267,0.039258,0.353079
-2.882765,-0.012866,0.039697,0.356986
-2.88259,-0.018538,0.040137,0.356017
-2.882414,-0.024644,0.040576,0.357226
-2.882238,-0.032456,0.041016,0.357799
-2.882062,-0.043564,0.041456,0.357108
-2.881886,-0.054843,0.041895,0.354298
-2.88171,-0.065915,0.042335,0.350987
-2.881535,-0.076958,0.042775,0.347512
-2.881359,-0.087958,0.043214,0.349919
-2.881183,-0.094862,0.043654,0.350582
-2.881007,-0.085442,0.044094,0.349174
-2.880831,-0.069861,0.044533,0.345538
-2.880655,-0.054248,0.044973,0.344883
-2.880479,-0.038606,0.045413,0.34596
-2.880303,-0.022898,0.045852,0.344144
-2.880127,-0.008422,0.046292,0.342185
-2.879952,0.003063,0.046731,0.340191
-2.879776,0.003954,0.047171,0.339437
-2.8796,0.004844,0.047611,0.339621
-2.879424,0.005733,0.048051,0.340947
-2.879248,0.006625,0.048491,0.342595
-2.879072,0.007531,0.04893,0.344298
-2.878897,0.005315,0.04937,0.345594
-2.878721,-0.00497,0.049809,0.347811
-2.878545,-0.02188,0.050249,0.350591
-2.878369,-0.038843,0.050689,0.351321
-2.878193,-0.055854,0.051128,0.351084
-2.878017,-0.073091,0.051568,0.350177
-2.877841,-0.089864,0.052008,0.350709
-2.877666,-0.104065,0.052447,0.352327
-2.87749,-0.108184,0.052887,0.354661
-2.877314,-0.111065,0.053327,0.353617
-2.877138,-0.113972,0.053766,0.350645
-2.876962,-0.116854,0.054206,0.34657
-2.876786,-0.119705,0.054646,0.345315
-2.87661,-0.120474,0.055085,0.343714
-2.876435,-0.114157,0.055525,0.340976
-2.876259,-0.093768,0.055964,0.335852
-2.876083,-0.073987,0.056404,0.329251
-2.875907,-0.054079,0.056844,0.322672
-2.875731,-0.03388,0.057283,0.321721
-2.875555,-0.013342,0.057724,0.321624
-2.87538,0.000812,0.058163,0.321695
-2.875204,-0.004778,0.058603,0.32148
-2.875028,-0.019073,0.059042,0.323253
-2.874852,-0.033492,0.059482,0.32686
-2.874676,-0.048101,0.059922,0.331521
-2.8745,-0.062383,0.060361,0.336151
-2.874324,-0.076382,0.060801,0.339167
-2.874148,-0.089351,0.061241,0.338589
-2.873973,-0.094816,0.06168,0.337647
-2.873797,-0.100254,0.06212,0.335654
-2.873621,-0.105713,0.06256,0.331538
-2.873445,-0.111232,0.062999,0.330602
-2.873269,-0.116836,0.063439,0.3304
-2.873093,-0.113415,0.063879,0.327311
-2.872917,-0.099409,0.064318,0.32772
-2.872742,-0.076311,0.064758,0.32989
-2.872566,-0.05235,0.065197,0.330312
-2.87239,-0.028533,0.065637,0.332138
-2.872214,-0.005109,0.066077,0.33315
-2.872038,0.015034,0.066516,0.322321
-2.871862,0.021442,0.066956,-0.001976
-2.871686,0.01015,0.067396,-0.004419
-2.871511,-0.003875,0.067836,-0.008724
-2.871335,-0.017771,0.068275,-0.013239
-2.871159,-0.031881,0.068715,-0.017448
-2.870983,-0.045923,0.069155,-0.021845
-2.870807,-0.057578,0.069594,-0.026747
-2.870631,-0.066724,0.070034,-0.030244
-2.870456,-0.073017,0.070474,-0.03128
-2.87028,-0.079279,0.070913,-0.034649
-2.870104,-0.085427,0.071353,-0.036146
-2.869928,-0.091497,0.071793,-0.033271
-2.869752,-0.097549,0.072232,-0.029726
-2.869576,-0.09831,0.072672,-0.02578
-2.869401,-0.097058,0.073112,-0.020816
-2.869225,-0.094896,0.073551,-0.019908
-2.869049,-0.092706,0.073991,-0.017663
-2.868873,-0.090631,0.07443,-0.011222
-2.868697,-0.08849,0.07487,-0.011251
-2.868521,-0.08143,0.07531,-0.011734
-2.868345,-0.065071,0.075749,-0.010814
-2.868169,-0.046503,0.076189,-0.015816
-2.867993,-0.027982,0.076629,-0.018034
-2.867818,-0.00951,0.077068,-0.014939
-2.867642,0.008943,0.077508,-0.012858
-2.867466,0.027835,0.077948,-0.012466
-2.86729,0.021244,0.078388,-0.013084
-2.867114,0.004996,0.078827,-0.017279
-2.866938,-0.013586,0.079267,-0.01876
-2.866763,-0.032134,0.079707,-0.015966
-2.866587,-0.050243,0.080146,-0.017843
-2.866411,-0.06844,0.080586,-0.02137
-2.866235,-0.084371,0.081026,-0.025719
-2.866059,-0.085083,0.081465,-0.027409
-2.865883,-0.085037,0.081905,-0.02978
-2.865707,-0.084827,0.082345,-0.032722
-2.865531,-0.084621,0.082784,-0.035681
-2.865355,-0.084415,0.083224,-0.038363
-2.86518,-0.083451,0.083663,-0.040699
-2.865004,-0.073376,0.084103,-0.042643
-2.864828,-0.056569,0.084543,-0.046754
-2.864652,-0.039796,0.084982,-0.050368
-2.864476,-0.022638,0.085422,-0.050867
-2.8643,-0.005728,0.085862,-0.051232
-2.864125,0.01036,0.086301,-0.051565
-2.863949,0.024503,0.086741,-0.05161
-2.863773,0.015594,0.087181,-0.053035
-2.863597,0.004918,0.08762,-0.05396
-2.863421,-0.005661,0.08806,-0.052351
-2.863245,-0.016027,0.0885,-0.050889
-2.86307,-0.026921,0.08894,-0.050607
-2.862894,-0.032398,0.089379,-0.051108
-2.862718,-0.028371,0.089819,-0.053563
-2.862542,-0.01108,0.090259,-0.057091
-2.862366,0.005289,0.090698,-0.061163
-2.86219,0.021947,0.091138,-0.063287
-2.862014,0.038923,0.091578,-0.066613
-2.861838,0.056029,0.092017,-0.072743
-2.861663,0.070384,0.092457,-0.076619
-2.861487,0.07989,0.092896,-0.078979
-2.861311,0.087657,0.093336,-0.079914
-2.861135,0.095537,0.093776,-0.08014
-2.860959,0.103213,0.094215,-0.081003
-2.860783,0.111044,0.094655,-0.083436
-2.860608,0.118458,0.095095,-0.083765
-2.860432,0.125134,0.095534,-0.083829
-2.860256,0.130444,0.095974,-0.084818
-2.86008,0.135867,0.096414,-0.084707
-2.859904,0.141245,0.096853,-0.084659
-2.859728,0.146544,0.097293,-0.085027
-2.859552,0.15184,0.097733,-0.086584
-2.859376,0.141206,0.098173,-0.087724
-2.8592,0.119973,0.098612,-0.088242
-2.859025,0.091931,0.099052,-0.092417
-2.858849,0.063258,0.099492,-0.098165
-2.858673,0.034584,0.099931,-0.100086
-2.858497,0.006352,0.100371,-0.097112
-2.858321,-0.013623,0.100811,-0.098363
-2.858145,-0.004175,0.10125,-0.095915
-2.85797,0.026301,0.10169,-0.091292
-2.857794,0.059283,0.102129,-0.090988
-2.857618,0.091356,0.102569,-0.090698
-2.857442,0.122249,0.103009,-0.08774
-2.857266,0.154741,0.103448,-0.087959
-2.85709,0.171375,0.103888,-0.089938
-2.856915,0.174649,0.104328,-0.091716
-2.856739,0.168718,0.104767,-0.093965
-2.856563,0.16325,0.105207,-0.09472
-2.856387,0.157688,0.105647,-0.091874
-2.856211,0.152022,0.106086,-0.091285
-2.856035,0.146167,0.106526,-0.092296
-2.855859,0.131296,0.106966,-0.094096
-2.855683,0.115379,0.107405,-0.09468
-2.855508,0.098868,0.107845,-0.094735
-2.855332,0.082091,0.108285,-0.096213
-2.855156,0.06573,0.108725,-0.101133
-2.85498,0.049357,0.109164,-0.105426
-2.854804,0.046285,0.109604,-0.105571
-2.854628,0.062009,0.110044,-0.105099
-2.854453,0.083675,0.110483,-0.105084
-2.854277,0.105359,0.110923,-0.105817
-2.854101,0.127333,0.111362,-0.106279
-2.853925,0.149571,0.111802,-0.10653
-2.853749,0.171341,0.112242,-0.105602
-2.853573,0.162005,0.112681,-0.103306
-2.853397,0.144444,0.113121,-0.102839
-2.853221,0.124537,0.113561,-0.103243
-2.853046,0.105079,0.114,-0.101145
-2.85287,0.085112,0.11444,-0.099777
-2.852694,0.065577,0.11488,-0.100537
-2.852518,0.054473,0.115319,-0.103027
-2.852342,0.074801,0.115759,-0.105746
-2.852166,0.095567,0.116199,-0.109362
-2.85199,0.116416,0.116638,-0.110909
-2.851815,0.137407,0.117078,-0.110397
-2.851639,0.158899,0.117517,-0.109375
-2.851463,0.178549,0.117957,-0.109897
-2.851287,0.184773,0.118397,-0.108397
-2.851111,0.182034,0.118837,-0.105587
-2.850935,0.179393,0.119277,-0.104694
-2.85076,0.176608,0.119716,-0.103679
-2.850584,0.173905,0.120156,-0.102211
-2.850408,0.171427,0.120595,-0.099522
-2.850232,0.169346,0.121035,-0.098852
-2.850056,0.170531,0.121475,-0.099176
-2.84988,0.171739,0.121914,-0.098441
-2.849704,0.17295,0.122354,-0.096937
-2.849529,0.174144,0.122794,-0.095742
-2.849353,0.175372,0.123233,-0.097055
-2.849177,0.172928,0.123673,-0.101142
-2.849001,0.164376,0.124113,-0.106827
-2.848825,0.148684,0.124552,-0.105689
-2.848649,0.132119,0.124992,-0.106863
-2.848474,0.115841,0.125432,-0.110096
-2.848298,0.099801,0.125871,-0.116572
-2.848122,0.085092,0.126311,-0.119746
-2.847946,0.079452,0.12675,-0.121159
-2.84777,0.093251,0.12719,-0.122923
-2.847594,0.111872,0.12763,-0.123906
-2.847418,0.130825,0.128069,-0.124658
-2.847242,0.149842,0.12851,-0.125038
-2.847066,0.16893,0.128949,-0.12574
-2.846891,0.185175,0.129389,-0.127484
-2.846715,0.195928,0.129828,-0.131561
-2.846539,0.195503,0.130268,-0.134858
-2.846363,0.195077,0.130708,-0.137152
-2.846187,0.194649,0.131147,-0.139257
-2.846011,0.194217,0.131587,-0.141189
-2.845836,0.193775,0.132027,-0.14219
-2.84566,0.186882,0.132466,-0.141842
-2.845484,0.174494,0.132906,-0.141201
-2.845308,0.158578,0.133346,-0.140024
-2.845132,0.142602,0.133785,-0.13828
-2.844956,0.126541,0.134225,-0.136642
-2.84478,0.110634,0.134665,-0.135444
-2.844604,0.096095,0.135104,-0.134324
-2.844429,0.084826,0.135544,-0.133964
-2.844253,0.080543,0.135983,-0.132905
-2.844077,0.076401,0.136423,-0.13095
-2.843901,0.07227,0.136863,-0.130499
-2.843725,0.068184,0.137302,-0.133081
-2.843549,0.064073,0.137742,-0.138543
-2.843374,0.060375,0.138182,-0.140972
-2.843198,0.057388,0.138622,-0.143069
-2.843022,0.055203,0.139061,-0.145465
-2.842846,0.052951,0.139501,-0.148486
-2.84267,0.050727,0.139941,-0.150885
-2.842494,0.048526,0.14038,-0.152235
-2.842319,0.046638,0.14082,-0.152097
-2.842143,0.047544,0.14126,-0.151477
-2.841967,0.049493,0.141699,-0.150742
-2.841791,0.051739,0.142139,-0.146947
-2.841615,0.053966,0.142579,-0.145374
-2.841439,0.056168,0.143018,-0.146025
-2.841263,0.058424,0.143458,-0.151561
-2.841087,0.06082,0.143898,-0.153829
-2.840911,0.063358,0.144337,-0.152569
-2.840736,0.065914,0.144777,-0.156239
-2.84056,0.068492,0.145216,-0.161567
-2.840384,0.07106,0.145656,-0.168243
-2.840208,0.073623,0.146096,-0.170411
-2.840032,0.076211,0.146535,-0.169868
-2.839856,0.076808,0.146975,-0.166082
-2.839681,0.076559,0.147415,-0.165241
-2.839505,0.075886,0.147854,-0.164231
-2.839329,0.075207,0.148294,-0.16293
-2.839153,0.074545,0.148734,-0.163288
-2.838977,0.073886,0.149174,-0.16502
-2.838801,0.076968,0.149613,-0.168009
-2.838625,0.090417,0.150053,-0.171812
-2.838449,0.109801,0.150493,-0.173766
-2.838274,0.129032,0.150932,-0.175457
-2.838098,0.148278,0.151372,-0.17749
-2.837922,0.168251,0.151812,-0.178316
-2.837746,0.187486,0.152251,-0.178378
-2.83757,0.197712,0.152691,-0.178274
-2.837394,0.201272,0.153131,-0.172779
-2.837219,0.200991,0.15357,-0.166257
-2.837043,0.200708,0.15401,-0.164569
-2.836867,0.20042,0.154449,-0.163198
-2.836691,0.200132,0.154889,-0.161304
-2.836515,0.199839,0.155329,-0.158821
-2.836339,0.199397,0.155768,-0.15617
-2.836164,0.198985,0.156208,-0.154106
-2.835988,0.198587,0.156648,-0.160835
-2.835812,0.198191,0.157087,-0.169627
-2.835636,0.197806,0.157527,-0.173413
-2.83546,0.196345,0.157967,-0.175232
-2.835284,0.192733,0.158406,-0.177277
-2.835108,0.173104,0.158846,-0.181001
-2.834932,0.15354,0.159286,-0.18073
-2.834756,0.134017,0.159726,-0.177141
-2.834581,0.114239,0.160165,-0.170771
-2.834405,0.094137,0.160605,-0.173102
-2.834229,0.073765,0.161045,-0.177957
-2.834053,0.055024,0.161484,-0.181171
-2.833877,0.050748,0.161924,-0.182085
-2.833701,0.054637,0.162364,-0.182761
-2.833526,0.05855,0.162803,-0.184817
-2.83335,0.062599,0.163243,-0.188937
-2.833174,0.066648,0.163682,-0.190754
-2.832998,0.071394,0.164122,-0.187621
-2.832822,0.078114,0.164562,-0.186006
-2.832646,0.098781,0.165001,-0.186432
-2.83247,0.120557,0.165441,-0.188765
-2.832294,0.142429,0.165881,-0.189366
-2.832119,0.164028,0.16632,-0.189154
-2.831943,0.185664,0.16676,-0.187914
-2.831767,0.204968,0.1672,-0.189485
-2.831591,0.216646,0.167639,-0.192403
-2.831415,0.215274,0.168079,-0.196152
-2.831239,0.213916,0.168519,-0.197327
-2.831064,0.21257,0.168958,-0.198205
-2.830888,0.211228,0.169398,-0.200222
-2.830712,0.209885,0.169838,-0.20078
-2.830536,0.208616,0.170278,-0.201316
-2.83036,0.207814,0.170717,-0.202134
-2.830184,0.207188,0.171157,-0.200388
-2.830009,0.206563,0.171597,-0.198893
-2.829833,0.205945,0.172036,-0.198976
-2.829657,0.20532,0.172476,-0.202334
-2.829481,0.202635,0.172915,-0.206715
-2.829305,0.196606,0.173355,-0.211459
-2.829129,0.184804,0.173795,-0.213099
-2.828953,0.173004,0.174234,-0.214853
-2.828777,0.161175,0.174674,-0.217289
-2.828602,0.149328,0.175114,-0.216544
-2.828426,0.137485,0.175553,-0.215091
-2.82825,0.129631,0.175993,-0.213427
-2.828074,0.126307,0.176433,-0.212126
-2.827898,0.126415,0.176872,-0.211546
-2.827722,0.126523,0.177312,-0.21177
-2.827546,0.126631,0.177752,-0.211289
-2.827371,0.126739,0.178191,-0.213528
-2.827195,0.126482,0.178631,-0.218273
-2.827019,0.125086,0.17907,-0.220212
-2.826843,0.122758,0.179511,-0.221438
-2.826667,0.120353,0.17995,-0.222317
-2.826491,0.117958,0.18039,-0.222092
-2.826315,0.115561,0.18083,-0.221397
-2.826139,0.113129,0.181269,-0.220151
-2.825964,0.112944,0.181709,-0.217032
-2.825788,0.114618,0.182148,-0.212324
-2.825612,0.117607,0.182588,-0.208079
-2.825436,0.120552,0.183028,-0.20557
-2.82526,0.123504,0.183467,-0.205512
-2.825084,0.126459,0.183907,-0.205889
-2.824908,0.12943,0.184347,-0.203694
-2.824733,0.132742,0.184786,-0.203235
-2.824557,0.136312,0.185226,-0.205668
-2.824381,0.139994,0.185666,-0.213093
-2.824205,0.143686,0.186105,-0.219739
-2.824029,0.147409,0.186545,-0.224086
-2.823853,0.151095,0.186985,-0.226859
-2.823678,0.15897,0.187424,-0.234052
-2.823502,0.172936,0.187864,-0.242172
-2.823326,0.188688,0.188303,-0.244832
-2.82315,0.204324,0.188743,-0.242917
-2.822974,0.21982,0.189183,-0.239588
-2.822798,0.235262,0.189623,-0.23824
-2.822623,0.250847,0.190063,-0.236032
-2.822447,0.24347,0.190502,-0.234954
-2.822271,0.228462,0.190942,-0.237056
-2.822095,0.210888,0.191381,-0.238775
-2.821919,0.193441,0.191821,-0.241684
-2.821743,0.175837,0.192261,-0.245092
-2.821567,0.15824,0.1927,-0.245807
-2.821391,0.144073,0.19314,-0.245906
-2.821216,0.143455,0.19358,-0.247686
-2.82104,0.144469,0.194019,-0.24406
-2.820864,0.145672,0.194459,-0.240293
-2.820688,0.14687,0.194899,-0.241967
-2.820512,0.14806,0.195338,-0.242247
-2.820336,0.149267,0.195778,-0.241921
-2.82016,0.151253,0.196218,-0.241706
-2.819985,0.153751,0.196657,-0.243136
-2.819809,0.156238,0.197097,-0.244228
-2.819633,0.158711,0.197536,-0.243504
-2.819457,0.161168,0.197976,-0.243809
-2.819281,0.163617,0.198416,-0.243634
-2.819105,0.166111,0.198855,-0.243422
-2.818929,0.189957,0.199295,-0.246936
-2.818753,0.214114,0.199735,-0.249644
-2.818578,0.238334,0.200175,-0.247786
-2.818402,0.26247,0.200614,-0.249866
-2.818226,0.286429,0.201054,-0.252796
-2.81805,0.310775,0.201494,-0.252794
-2.817874,0.325759,0.201933,-0.253571
-2.817698,0.325959,0.202373,-0.254238
-2.817523,0.326158,0.202813,-0.252436
-2.817347,0.326356,0.203252,-0.250514
-2.817171,0.326553,0.203692,-0.250313
-2.816995,0.326806,0.204132,-0.251338
-2.816819,0.327546,0.204571,-0.252691
-2.816643,0.33053,0.205011,-0.255184
-2.816468,0.334114,0.205451,-0.258399
-2.816292,0.337742,0.20589,-0.257573
-2.816116,0.34136,0.20633,-0.259073
-2.81594,0.344956,0.206769,-0.264574
-2.815764,0.347246,0.207209,-0.266714
-2.815588,0.345342,0.207649,-0.265673
-2.815412,0.330859,0.208088,-0.262472
-2.815236,0.316098,0.208528,-0.260209
-2.815061,0.301338,0.208968,-0.258966
-2.814885,0.286599,0.209407,-0.259915
-2.814709,0.271928,0.209847,-0.259156
-2.814533,0.258328,0.210287,-0.255524
-2.814357,0.250189,0.210727,-0.25203
-2.814181,0.246029,0.211166,-0.246319
-2.814005,0.241791,0.211606,-0.241558
-2.81383,0.237672,0.212046,-0.242747
-2.813654,0.2335,0.212485,-0.243993
-2.813478,0.231971,0.212925,-0.245616
-2.813302,0.236701,0.213365,-0.249813
-2.813126,0.25595,0.213804,-0.253178
-2.81295,0.275856,0.214244,-0.256927
-2.812774,0.295759,0.214684,-0.267228
-2.812599,0.315622,0.215123,-0.27106
-2.812423,0.33541,0.215563,-0.269702
-2.812247,0.346616,0.216002,-0.267033
-2.812071,0.347487,0.216442,-0.265906
-2.811895,0.338314,0.216882,-0.265199
-2.811719,0.329172,0.217321,-0.263036
-2.811543,0.319855,0.217761,-0.261515
-2.811368,0.310579,0.218201,-0.259972
-2.811192,0.302342,0.21864,-0.25844
-2.811016,0.306298,0.21908,-0.259412
-2.81084,0.317545,0.21952,-0.261667
-2.810664,0.330955,0.21996,-0.260806
-2.810488,0.344181,0.220399,-0.262507
-2.810313,0.357695,0.220839,-0.265783
-2.810137,0.371205,0.221279,-0.266297
-2.809961,0.377649,0.221718,-0.268969
-2.809785,0.374575,0.222158,-0.272635
-2.809609,0.362918,0.222598,-0.273788
-2.809433,0.351307,0.223037,-0.275998
-2.809257,0.339693,0.223477,-0.278832
-2.809082,0.328044,0.223917,-0.280932
-2.808906,0.316118,0.224356,-0.28072
-2.80873,0.306755,0.224796,-0.278904
-2.808554,0.299284,0.225235,-0.276263
-2.808378,0.293031,0.225675,-0.27582
-2.808202,0.286786,0.226115,-0.276257
-2.808026,0.28038,0.226554,-0.275331
-2.80785,0.274067,0.226994,-0.274139
-2.807675,0.269002,0.227434,-0.272826
-2.807499,0.26718,0.227873,-0.272428
-2.807323,0.267109,0.228313,-0.273939
-2.807147,0.267172,0.228753,-0.276083
-2.806971,0.267235,0.229192,-0.276951
-2.806795,0.267299,0.229632,-0.276341
-2.806619,0.267362,0.230072,-0.274995
-2.806444,0.270315,0.230512,-0.274183
-2.806268,0.275148,0.230951,-0.275957
-2.806092,0.280593,0.231391,-0.279051
-2.805916,0.286192,0.231831,-0.281473
-2.80574,0.291688,0.23227,-0.282573
-2.805564,0.297187,0.23271,-0.28363
-2.805388,0.303332,0.23315,-0.286356
-2.805212,0.317772,0.233589,-0.289221
-2.805037,0.334147,0.234029,-0.290557
-2.804861,0.351109,0.234468,-0.288151
-2.804685,0.367809,0.234908,-0.285012
-2.804509,0.384965,0.235348,-0.282217
-2.804333,0.401774,0.235787,-0.280713
-2.804157,0.413349,0.236227,-0.278774
-2.803982,0.417763,0.236667,-0.276847
-2.803806,0.419211,0.237106,-0.275455
-2.80363,0.420696,0.237546,-0.276525
-2.803454,0.422169,0.237986,-0.278822
-2.803278,0.423627,0.238425,-0.280222
-2.803102,0.425122,0.238865,-0.283555
-2.802927,0.408336,0.239305,-0.287635
-2.802751,0.38734,0.239744,-0.291983
-2.802575,0.365608,0.240184,-0.292472
-2.802399,0.344393,0.240624,-0.292688
-2.802223,0.323111,0.241064,-0.294472
-2.802047,0.301513,0.241503,-0.296029
-2.801871,0.288037,0.241943,-0.296674
-2.801696,0.299759,0.242383,-0.295777
-2.80152,0.313099,0.242822,-0.295184
-2.801344,0.326602,0.243262,-0.296076
-2.801168,0.340104,0.243701,-0.299243
-2.800992,0.353625,0.244141,-0.299147
-2.800816,0.365776,0.244581,-0.298981
-2.80064,0.3619,0.24502,-0.299959
-2.800464,0.347787,0.24546,-0.297652
-2.800289,0.333215,0.2459,-0.294158
-2.800113,0.318579,0.246339,-0.289569
-2.799937,0.303952,0.246779,-0.28842
-2.799761,0.289931,0.247219,-0.288842
-2.799585,0.277568,0.247658,-0.291042
-2.799409,0.279613,0.248098,-0.291256
-2.799233,0.281624,0.248538,-0.29101
-2.799058,0.28364,0.248977,-0.290717
-2.798882,0.285693,0.249417,-0.289866
-2.798706,0.287698,0.249856,-0.288909
-2.79853,0.29307,0.250297,-0.287376
-2.798354,0.303801,0.250736,-0.285144
-2.798178,0.319916,0.251176,-0.283372
-2.798002,0.336098,0.251616,-0.282629
-2.797827,0.352305,0.252055,-0.284889
-2.797651,0.368527,0.252495,-0.287225
-2.797475,0.383293,0.252934,-0.28982
-2.797299,0.387417,0.253374,-0.292777
-2.797123,0.371433,0.253814,-0.294867
-2.796947,0.35053,0.254253,-0.29601
-2.796772,0.329707,0.254693,-0.297292
-2.796596,0.309289,0.255133,-0.297638
-2.79642,0.288365,0.255572,-0.297484
-2.796244,0.271415,0.256012,-0.300264
-2.796068,0.260768,0.256452,-0.301171
-2.795892,0.260867,0.256891,-0.299711
-2.795716,0.260968,0.257331,-0.300295
-2.795541,0.261067,0.257771,-0.300337
-2.795365,0.261164,0.25821,-0.30007
-2.795189,0.261264,0.25865,-0.302118
-2.795013,0.266054,0.259089,-0.302566
-2.794837,0.278537,0.259529,-0.301041
-2.794661,0.295652,0.259969,-0.299769
-2.794485,0.312532,0.260409,-0.300261
-2.794309,0.329479,0.260849,-0.300762
-2.794134,0.346449,0.261288,-0.300054
-2.793958,0.358498,0.261728,-0.300304
-2.793782,0.359573,0.262167,-0.301185
-2.793606,0.335392,0.262607,-0.304295
-2.79343,0.31141,0.263047,-0.307003
-2.793254,0.287368,0.263486,-0.306328
-2.793078,0.262844,0.263926,-0.305956
-2.792903,0.238832,0.264366,-0.304918
-2.792727,0.229121,0.264805,-0.304448
-2.792551,0.233197,0.265245,-0.301068
-2.792375,0.249506,0.265685,-0.298211
-2.792199,0.266284,0.266124,-0.299396
-2.792023,0.28282,0.266564,-0.301901
-2.791847,0.299335,0.267004,-0.303131
-2.791672,0.314041,0.267443,-0.298591
-2.791496,0.312416,0.267883,-0.300425
-2.79132,0.301733,0.268322,-0.304057
-2.791144,0.288756,0.268762,-0.307948
-2.790968,0.275871,0.269202,-0.304786
-2.790792,0.262913,0.269641,-0.299887
-2.790617,0.249872,0.270081,-0.296896
-2.790441,0.241167,0.270521,-0.297447
-2.790265,0.237185,0.270961,-0.297702
-2.790089,0.236178,0.2714,-0.2944
-2.789913,0.235165,0.27184,-0.290099
-2.789737,0.234145,0.27228,-0.28704
-2.789561,0.233127,0.272719,-0.286104
-2.789386,0.232121,0.273159,-0.287142
-2.78921,0.231529,0.273599,-0.28835
-2.789034,0.23108,0.274038,-0.289331
-2.788858,0.230699,0.274478,-0.289615
-2.788682,0.230316,0.274918,-0.290574
-2.788506,0.229931,0.275357,-0.29212
-2.78833,0.229548,0.275797,-0.29175
-2.788155,0.22818,0.276237,-0.288986
-2.787979,0.224427,0.276676,-0.285213
-2.787803,0.220354,0.277116,-0.283507
-2.787627,0.216251,0.277555,-0.280365
-2.787451,0.212116,0.277995,-0.277098
-2.787275,0.20796,0.278435,-0.276188
-2.787099,0.203833,0.278874,-0.272717
-2.786923,0.206051,0.279314,-0.269383
-2.786748,0.21127,0.279754,-0.269505
-2.786572,0.21698,0.280193,-0.26677
-2.786396,0.222627,0.280633,-0.263175
-2.78622,0.228336,0.281073,-0.2619
-2.786044,0.23428,0.281513,-0.259792
-2.785868,0.240974,0.281952,-0.256656
-2.785692,0.252539,0.282392,-0.254202
-2.785517,0.263998,0.282832,-0.249406
-2.785341,0.275411,0.283271,-0.24381
-2.785165,0.28678,0.283711,-0.23996
-2.784989,0.298093,0.284151,-0.236792
-2.784813,0.309427,0.28459,-0.23341
-2.784637,0.319081,0.28503,-0.229739
-2.784461,0.327045,0.28547,-0.23061
-2.784286,0.334996,0.285909,-0.232078
